DOY,ISAMDYN,ISAMBC,Measured
121,62.15125,57.63375,98.84764453
122,65.0625,62.96625,75.02287292
123,42.215,39.53875,83.64830323
124,53.78125,54.6,76.2429737
125,71.21875,71.5175,103.554081
126,65.3525,69.2375,89.19758385
127,65.87875,69.87375,78.55810869
128,63.61375,69.7575,90.48591813
129,63.7775,68.7525,93.51387651
130,63.3025,67.63875,101.7314906
131,69.6225,73.70125,91.65580469
132,66.83375,69.55,104.73532
133,68.83875,73.215,95.29869365
134,50.78375,56.86375,92.42264896
135,54.6075,63.62,84.89610938
136,51.1475,61.47125,94.51278906
137,79.65625,89.7925,84.41484609
